# BEAST v1.8.1, r6542
# Generated Wed Feb 11 17:06:25 GMT 2015 [seed=1423674359309]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	clock.rate	CP1+2.treeLikelihood	CP3.treeLikelihood	coalescent
869000	-12112.152875502434	-369.9444414157121	-11742.208434086722	13.425255998495457	19.403492686204668	8.01603699352815	11.80831696933793	0.3330771530417522	0.19618096522083844	0.20280743626779424	0.2679344454696158	0.1537964640161882	1.7877770225196894	0.5773518930775137	1.845296213844972	0.005272271902199537	-5187.654407043692	-6554.554027043029	-354.4756357885903
870000	-12116.339478532438	-371.5342286736659	-11744.805249858771	13.398638527589915	20.720872840733808	7.462673410329392	14.407355382901143	0.34174872393626043	0.19204561950294263	0.19827121109118181	0.2679344454696158	0.1537964640161882	1.7877770225196894	0.5680841122252377	1.863831775549524	0.005167582337703299	-5186.214593078865	-6558.5906567799075	-355.73472175232354
871000	-12121.832639992388	-367.789348410352	-11754.043291582037	12.868348153968762	15.504846770143688	7.462673410329392	14.407355382901143	0.34174872393626043	0.19204561950294263	0.19827121109118181	0.2679344454696158	0.1537964640161882	1.7877770225196894	0.5528583000075679	1.8942833999848636	0.005241626493026922	-5192.669645933446	-6561.37364564859	-352.26991992597794
872000	-12116.752988515314	-362.0765299289179	-11754.676458586397	12.829580560388244	16.070914687337325	7.462673410329392	14.407355382901143	0.33859766632081933	0.19204561950294263	0.2014222687066229	0.2679344454696158	0.1537964640161882	1.7877770225196894	0.6069587327941802	1.7860825344116391	0.005708803250115922	-5199.154158488128	-6555.52230009827	-346.4446667840692
873000	-12119.250492134453	-365.858179093952	-11753.392313040502	12.836166402295406	18.00481529553548	7.462673410329392	13.30390747485951	0.33859766632081933	0.19204561950294263	0.2014222687066229	0.2679344454696158	0.1537964640161882	1.7877770225196894	0.621514814636252	1.7569703707274955	0.005534621343457013	-5192.982480151163	-6560.409832889339	-350.3067708947294
874000	-12106.873601818941	-360.8276671666984	-11746.045934652242	12.833662303875759	15.208678539135779	7.462673410329392	13.684347356546807	0.33859766632081933	0.19204561950294263	0.2014222687066229	0.2679344454696158	0.1537964640161882	1.3391224576040344	0.6221850029852931	1.7556299940294133	0.0058715532417704065	-5193.256302431894	-6552.789632220348	-346.2214775493654
875000	-12112.77383575902	-363.94471637221454	-11748.829119386806	13.024497126665661	16.869471421602768	7.219481376415082	13.684347356546807	0.33859766632081933	0.19204561950294263	0.2014222687066229	0.2679344454696158	0.1537964640161882	1.3391224576040344	0.6049561029067156	1.7900877941865683	0.005769002494182037	-5198.628691208142	-6550.200428178664	-349.30982176099224
876000	-12110.456566900346	-368.54121736312635	-11741.91534953722	13.368425106377241	18.23879162073282	7.219481376415082	13.684347356546807	0.33895163849131493	0.19169164733244706	0.2014222687066229	0.2679344454696158	0.1199092001959295	2.2863860184135634	0.519585284375154	1.9608294312496917	0.005097768212389972	-5204.429988525887	-6537.485361011333	-352.1084291421945
877000	-12112.35679008263	-364.1174384690045	-11748.239351613625	13.770688891130169	15.676038604795986	7.219481376415082	13.684347356546807	0.33895163849131493	0.19169164733244706	0.2014222687066229	0.2679344454696158	0.1717987980401351	2.2863860184135634	0.5739953013913557	1.8520093972172884	0.005495605379701809	-5193.339557611055	-6554.899794002571	-347.67496953165505
878000	-12110.203240684532	-371.0569501710273	-11739.146290513505	13.5068895356713	13.275558128905105	8.409939201195115	12.873372146413441	0.33895163849131493	0.19169164733244706	0.2014222687066229	0.2679344454696158	0.1717987980401351	2.2863860184135634	0.5678459983201561	1.8643080033596875	0.00510775920454759	-5191.567522273412	-6547.578768240093	-354.70437340605326
879000	-12111.437899687431	-369.62159499573903	-11741.816304691692	13.542338970996175	15.408872555384193	8.409939201195115	12.873372146413441	0.35404431972482614	0.19169164733244706	0.2014222687066229	0.2528417642361046	0.15362709905594849	1.495803032644889	0.5785088502020262	1.8429822995959473	0.005694729942592002	-5192.429466498926	-6549.386838192767	-354.64612099759006
880000	-12103.819501895487	-364.1604923973569	-11739.65900949813	13.08609697940383	14.673463550427437	8.409939201195115	13.530746389930654	0.35404431972482614	0.19169164733244706	0.2014222687066229	0.2528417642361046	0.15362709905594849	1.495803032644889	0.6021481433402893	1.7957037133194211	0.005963808457023784	-5189.876747205492	-6549.782262292636	-349.0790634308142
881000	-12111.469110906322	-360.71986699889834	-11750.749243907425	12.919883386591074	17.71994750069399	8.409939201195115	13.530746389930654	0.35404431972482614	0.1938727061627827	0.2014222687066229	0.25066070540576896	0.15362709905594849	1.7907044863268364	0.5683032823879316	1.8633934352241366	0.005508500517307944	-5189.002501037675	-6561.74674286975	-344.94781646239363
882000	-12119.845816227122	-362.85580278206083	-11756.990013445062	13.146753676512915	12.875328353695204	8.409939201195115	13.530746389930654	0.3491035167215022	0.1938727061627827	0.20636307170994683	0.25066070540576896	0.15362709905594849	1.5858467217512702	0.6210137782659234	1.757972443468153	0.005510290547309927	-5190.86232136152	-6566.127692083543	-347.81254560070886
883000	-12120.594421571654	-369.5909390798161	-11751.003482491837	13.142239490296344	16.85360085398477	7.344038814975549	13.530746389930654	0.3491035167215022	0.1938727061627827	0.20636307170994683	0.25066070540576896	0.17526271246976785	1.5858467217512702	0.6221370633937615	1.7557258732124768	0.005777728706745168	-5195.877520253661	-6555.125962238176	-354.4139158898023
884000	-12107.162179604666	-368.6450128403974	-11738.517166764268	13.14643394604985	12.892300611335289	7.344038814975549	13.530746389930654	0.3415097828614803	0.1938727061627827	0.20579823096138056	0.2588192800143571	0.17526271246976785	1.5858467217512702	0.5969952747006432	1.8060094505987137	0.005796689023847429	-5191.9261376221275	-6546.5910291421405	-353.7321585872256
885000	-12102.705075084788	-364.5169050018927	-11738.188170082896	13.116126091484395	16.593533542112706	6.912477119593991	13.530746389930654	0.3415097828614803	0.1938727061627827	0.20579823096138056	0.2588192800143571	0.1631618584703302	1.7549516350524663	0.5655988570430011	1.8688022859139979	0.0056533511863394266	-5199.66467037926	-6538.523499703636	-349.1630425924717
886000	-12109.199226612269	-363.8999641315047	-11745.299262480765	13.282366970767226	16.33927482140119	6.912477119593991	13.530746389930654	0.3415097828614803	0.1938727061627827	0.20579823096138056	0.2588192800143571	0.1631618584703302	1.7549516350524663	0.5655988570430011	1.8688022859139979	0.005354972649133372	-5195.530896088895	-6549.76836639187	-348.6114108249965
887000	-12114.25144028692	-366.0857634186293	-11748.165676868291	13.587678862408437	18.119827179521266	8.527396042533791	13.530746389930654	0.3415097828614803	0.1938727061627827	0.20579823096138056	0.2588192800143571	0.1631618584703302	1.7549516350524663	0.5821209828046964	1.8357580343906073	0.005591655489711297	-5192.807904825301	-6555.357772042989	-350.30555463219736
888000	-12116.467959277985	-361.0545365730159	-11755.413422704969	13.042151843206513	13.066009668769931	8.527396042533791	12.645970188243878	0.3415097828614803	0.1938727061627827	0.20579823096138056	0.2588192800143571	0.1631618584703302	1.9822578222872766	0.582957067081531	1.834085865836938	0.005813518478997265	-5207.50790759027	-6547.905515114698	-345.2403632272495
889000	-12114.195167289143	-358.64079497947284	-11755.55437230967	12.8820301484367	17.321577287970555	8.527396042533791	12.645970188243878	0.3509864971650403	0.1938727061627827	0.19632151665782055	0.2588192800143571	0.1631618584703302	1.7319049083839202	0.518736904919754	1.962526190160492	0.005351833213991779	-5196.712623733381	-6558.841748576288	-343.1265773512374
890000	-12111.711149891771	-358.3865799519626	-11753.324569939808	12.841353432852557	18.64722470111129	8.527396042533791	12.645970188243878	0.35304151521107024	0.1938727061627827	0.19426649861179066	0.2588192800143571	0.1631618584703302	2.089258682422194	0.5918942863832182	1.8162114272335637	0.0058596786316451625	-5201.708900651118	-6551.615669288691	-341.99330199584045
891000	-12113.456981270412	-363.135500879745	-11750.321480390667	13.036522453084181	15.108787162815752	8.527396042533791	14.470828479119549	0.35304151521107024	0.1938727061627827	0.19426649861179066	0.2588192800143571	0.1631618584703302	1.6687787295936878	0.6195707882086814	1.7608584235826372	0.0057207581481318465	-5193.573048837095	-6556.748431553572	-347.54800063549175
892000	-12113.128067181406	-363.4375597916922	-11749.690507389714	13.174101971019914	14.760771370770415	8.527396042533791	14.470828479119549	0.35304151521107024	0.1938727061627827	0.19426649861179066	0.2588192800143571	0.1631618584703302	1.6479005138522755	0.5438458819000151	1.9123082361999697	0.0057594669378784455	-5195.098667202292	-6554.591840187421	-347.9076352227037
893000	-12109.613736777015	-364.7258897332464	-11744.887847043768	13.344556525411496	20.484535850656076	8.527396042533791	14.470828479119549	0.35304151521107024	0.1938727061627827	0.200121828966145	0.2529639496600028	0.1631618584703302	1.6479005138522755	0.5790302333025457	1.8419395333949087	0.005732789777091216	-5196.458291463745	-6548.429555580024	-348.8734437398861
894000	-12100.247673125994	-360.93046731693806	-11739.317205809057	12.566076589997467	18.637073256979715	8.527396042533791	14.470828479119549	0.35304151521107024	0.1938727061627827	0.200121828966145	0.2529639496600028	0.14373966710246824	1.6479005138522755	0.5550153019552932	1.8899693960894135	0.005626363540882115	-5193.43917351283	-6545.8780322962275	-345.2312444009197
895000	-12105.469659540959	-365.98440056003096	-11739.485258980927	12.86191600013468	16.447653373460323	8.398719375027651	14.470828479119549	0.35304151521107024	0.1938727061627827	0.200121828966145	0.2529639496600028	0.14373966710246824	1.9058001394242983	0.5608434477056099	1.8783131045887802	0.005866744815955916	-5190.151789750087	-6549.333469230839	-349.8739558011345
896000	-12120.173474715086	-367.1224682483654	-11753.05100646672	12.780314292993236	21.493410769762338	8.398719375027651	11.963301707400118	0.35304151521107024	0.1938727061627827	0.200121828966145	0.2529639496600028	0.14373966710246824	1.9058001394242983	0.5813834048987692	1.8372331902024617	0.005347376534531601	-5189.3773117965175	-6563.673694670202	-351.21954612317046
897000	-12115.387856819194	-364.7304978212707	-11750.657358997923	13.204297514746925	18.54815968005874	8.255585646365404	11.963301707400118	0.35304151521107024	0.1938727061627827	0.200121828966145	0.2529639496600028	0.17737632056818192	1.9058001394242983	0.5768596135410822	1.8462807729178357	0.0055633812565416526	-5199.185815830228	-6551.471543167694	-348.90225315140685
898000	-12116.013642873411	-362.93652696167675	-11753.077115911734	13.501110623767957	16.24899392249297	6.586377578803456	11.963301707400118	0.35304151521107024	0.1938727061627827	0.200121828966145	0.2529639496600028	0.15079976603594414	1.9058001394242983	0.540998936753301	1.918002126493398	0.005671016715155158	-5197.29273055686	-6555.784385354874	-347.6445911381426
899000	-12128.31244290321	-369.0792695900025	-11759.233173313209	13.417770083635997	17.650812881463725	6.586377578803456	11.963301707400118	0.35304151521107024	0.1938727061627827	0.200121828966145	0.2529639496600028	0.1500371058127381	1.9058001394242983	0.5443499298085551	1.9113001403828898	0.005269573882137456	-5194.371566627474	-6564.861606685736	-353.77169041117065
900000	-12121.372964130209	-374.14407992554754	-11747.228884204662	13.911955590273708	20.19891666283869	7.970269220685616	11.963301707400118	0.35304151521107024	0.1938727061627827	0.200121828966145	0.2529639496600028	0.1500371058127381	1.9058001394242983	0.5720024695810934	1.8559950608378133	0.004937096785528153	-5192.021772110546	-6555.207112094116	-358.43203781051335
901000	-12124.871346641954	-376.32700845435147	-11748.544338187603	13.531289211093604	18.21753355215802	8.109618839146984	11.963301707400118	0.35304151521107024	0.1938727061627827	0.200121828966145	0.2529639496600028	0.1500371058127381	1.9058001394242983	0.5720024695810934	1.8559950608378133	0.00506630690573788	-5197.558847476996	-6550.985490710606	-360.67446816164164
902000	-12126.97640023564	-379.38485832764377	-11747.591541907997	13.294118466258567	18.297683267554255	8.109618839146984	12.738684391667258	0.35304151521107024	0.1938727061627827	0.200121828966145	0.2529639496600028	0.1500371058127381	2.439932531493965	0.5590726954146366	1.8818546091707269	0.005554725551237398	-5197.792468294643	-6549.799073613354	-362.4649237362238
903000	-12125.782605738466	-376.2461255516064	-11749.53648018686	13.27249785069215	22.724851253706728	8.109618839146984	12.285165582181856	0.3543305433594018	0.1758289183887179	0.1988328008178135	0.2710077374340676	0.1500371058127381	2.439932531493965	0.5780208633517672	1.8439582732964657	0.005060063451762131	-5202.217024519627	-6547.319455667232	-359.25303091671776
904000	-12128.315458671834	-373.6979082676041	-11754.61755040423	13.35132209403871	18.95847586210261	8.109618839146984	12.285165582181856	0.3543305433594018	0.1758289183887179	0.1988328008178135	0.2710077374340676	0.1500371058127381	2.439932531493965	0.5544446969382424	1.8911106061235152	0.005133725932293097	-5191.504220141613	-6563.113330262616	-356.8770438447019
905000	-12112.940822550503	-368.2078942289445	-11744.732928321559	13.412613641897302	17.06947091483794	8.109618839146984	14.364333220895576	0.3543305433594018	0.1758289183887179	0.1988328008178135	0.2710077374340676	0.1500371058127381	1.624082321991864	0.5900054236119454	1.8199891527761092	0.005460295011293738	-5202.063836485315	-6542.669091836243	-352.7615069295953
906000	-12124.124476269091	-372.89449910403346	-11751.229977165058	13.45747532248546	21.399948767273493	8.109618839146984	15.624879272640753	0.3543305433594018	0.18194827280457213	0.19269544420908738	0.2710257396269395	0.1500371058127381	1.624082321991864	0.556854507504214	1.886290984991572	0.005423980611314541	-5207.824148510818	-6543.4058286542395	-357.05183271688554
907000	-12135.360797181169	-371.21797228709397	-11764.142824894076	13.29529099152251	15.490598344945854	8.109618839146984	11.405666934339914	0.36574795409231026	0.19074824010696526	0.19269544420908738	0.2508083615916379	0.1500371058127381	1.624082321991864	0.6079305052737869	1.7841389894524262	0.005441405996640673	-5212.345655399803	-6551.797169494272	-356.3310348056131
908000	-12123.010173570592	-376.4517626821822	-11746.55841088841	13.870994558977072	18.7138760873339	9.12221912412406	11.405666934339914	0.36574795409231026	0.19074824010696526	0.19269544420908738	0.2508083615916379	0.1500371058127381	1.624082321991864	0.5914307567960823	1.8171384864078355	0.005386473089995629	-5191.560240366744	-6554.998170521666	-361.18002004354383
