# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Jun 27 09:18:38 BST 2022 [seed=1656317905495]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
75000	-42482.29373503605	-171.0762136669558	-42311.21752136909	0.6130635046274046	2021.7896762214	12.27115143102461	19.637168407906568	8.298719836615014	3.2196304074950763	6.527724282735666	0.2994480855554423	0.18409888268661767	0.192403045499769	0.3240499862581713	0.07586525198259615	5.83174845787135E-4	5.831748457871349E-4	-42311.21752136909	0.0	-161.93054704882508
76000	-42494.08672524276	-173.72524128200908	-42320.361483960754	0.6314474161671694	2021.7712923098602	12.45437174212101	20.298764868082127	7.637872276039187	2.704801282886781	5.905388585768913	0.2994480855554423	0.18409888268661767	0.192403045499769	0.3240499862581713	0.034983021885437664	5.094988901663674E-4	5.094988901663679E-4	-42320.361483960754	0.0	-165.59218206255125
77000	-42497.14731471987	-166.04707998837816	-42331.10023473149	0.6140337654351855	2021.7887059605923	11.940989290097683	22.73531427347957	8.399788663601921	2.305944757327201	6.780983898099464	0.3018875857642957	0.18419844396929796	0.192403045499769	0.32151092476663756	0.015479506250573113	6.413002695307858E-4	6.413002695307863E-4	-42331.10023473149	0.0	-157.07157480779657
78000	-42488.25183363487	-163.18961190250175	-42325.06222173237	0.6158397538989668	2021.7868999721286	11.952408587234434	16.916143969407617	7.637134964143838	2.0103538877221565	5.50224478599564	0.301673758708618	0.18456392914282888	0.192403045499769	0.32135926664878434	0.02152439688862616	5.915217575155745E-4	5.915217575155738E-4	-42325.06222173237	0.0	-155.67518767114052
79000	-42485.38221212567	-160.29468922456863	-42325.0875229011	0.6474271730469336	2021.7553125529805	11.699249264603646	20.14580489228587	8.323679115892798	2.491985364097454	5.86192613383721	0.2974426026404319	0.18489841761066872	0.192403045499769	0.32525593424913063	0.02130119508148483	6.205308565092376E-4	6.20530856509238E-4	-42325.0875229011	0.0	-151.6496246250553
80000	-42484.191202701935	-155.1030715048383	-42329.088131197095	0.672597632473872	2021.7301420935535	11.464310072287471	13.18232960483445	7.397961432967625	2.4655767728588276	4.609943216695701	0.30097978918148166	0.18213212156272499	0.19523190565568396	0.3216561836001095	0.024309989413274814	6.618456314535759E-4	6.618456314535762E-4	-42329.088131197095	0.0	-148.1666327945613
81000	-42483.34385422691	-151.0377731395494	-42332.30608108736	0.6821995006508283	2021.7205402253767	11.229027831522679	7.346741823392425	5.270532932928949	2.147513266151995	5.966405523492182	0.30152531988073117	0.1807095652634884	0.19610893125567105	0.3216561836001095	0.021829055927334494	6.500345356106848E-4	6.500345356106859E-4	-42332.30608108736	0.0	-146.57125453293284
82000	-42483.39291465667	-146.3232424654312	-42337.06967219124	0.6503478491233631	2021.752391876904	10.683253803671013	7.383640054105055	5.456060003406388	3.341243561195081	5.331482269211491	0.30044652271954086	0.1807095652634884	0.19610893125567105	0.3227349807612998	0.020454002892134494	6.699047251104421E-4	6.699047251104417E-4	-42337.06967219124	0.0	-141.4028864813703
83000	-42472.519913890836	-145.93601640073513	-42326.5838974901	0.6479243152353811	2021.7548154107922	10.706520632932412	5.973717186966104	5.152648998269461	2.7385004127421992	6.849782146911206	0.30044652271954086	0.1807095652634884	0.19610893125567105	0.3227349807612998	0.022067438294042247	7.326740817729059E-4	7.326740817729057E-4	-42326.5838974901	0.0	-141.38031593190286
84000	-42473.99098816967	-151.18286051520042	-42322.808127654476	0.6501403449690786	2021.7525993810584	10.877404523912247	4.078928129717814	3.447086574109097	2.6887261370252222	6.135777070166885	0.29904733596555044	0.1807095652634884	0.19590131686041873	0.3243417819105426	0.0392899326052959	5.345280366077998E-4	5.345280366078001E-4	-42322.808127654476	0.0	-148.79684912366537
85000	-42459.87630812185	-139.24935714819125	-42320.62695097366	0.6047033148064209	2021.7980364112211	10.315878857381573	5.645592336757687	4.943817646610028	2.5937482050391947	5.601282853286412	0.2993762746261828	0.1807095652634884	0.20021477714327957	0.31969938296704936	0.07369828758681152	6.755524362631292E-4	6.755524362631285E-4	-42320.62695097366	0.0	-135.19972582885745
86000	-42454.08142826641	-135.61276425783103	-42318.46866400858	0.5189867139495735	2021.883753012078	9.598867756369398	6.544291127787323	6.14465637682522	2.395108786872532	7.025538844566769	0.29984155735450385	0.18506156642936594	0.19539749324908098	0.31969938296704936	0.11411880090440096	7.363570228987594E-4	7.363570228987595E-4	-42318.46866400858	0.0	-129.8790545128572
87000	-42458.40491315623	-138.30950323062848	-42320.0954099256	0.544281263007285	2021.8584584630203	9.805802475026791	3.901937375360049	4.098023574580287	2.271888690306713	5.793162304921084	0.29984155735450385	0.1820749325832282	0.19838412709521872	0.31969938296704936	0.14345747243935364	8.007621728325463E-4	8.007621728325467E-4	-42320.0954099256	0.0	-135.4416021364699
88000	-42457.62505409282	-140.18977910667908	-42317.43527498614	0.5380543817218805	2021.8646853443056	9.685100801744259	2.617919518071827	2.855095100790608	2.1273528408800484	5.815511588669432	0.3000656917586523	0.1820749325832282	0.19838412709521872	0.31947524856290094	0.10927921139150451	7.447060981127716E-4	7.447060981127712E-4	-42317.43527498614	0.0	-139.07060047783557
89000	-42459.764215143136	-138.27886853009505	-42321.48534661304	0.5107121982210491	2021.8920275278065	9.873505097510515	3.5558536643479868	3.286962979187402	1.9867519785898415	6.03179636432599	0.29869443544302826	0.18397621324280675	0.19785410275126422	0.31947524856290094	0.05913752164074829	7.831108544323197E-4	7.83110854432319E-4	-42321.48534661304	0.0	-136.53239485133676
90000	-42463.55623581132	-132.9923567211862	-42330.56387909013	0.4878270915570964	2021.9149126344703	9.568123512699113	5.3745800859185735	4.760781063571883	2.8696153990649917	5.771962915891053	0.29550843687544565	0.1834483072746773	0.19785410275126422	0.323189153098613	0.051153097975446704	7.206698082797613E-4	7.20669808279761E-4	-42330.56387909013	0.0	-129.0881638822398
91000	-42460.931556853706	-132.0855535127789	-42328.84600334093	0.4877586513691569	2021.9149810746583	9.606992339341232	3.5414070439566143	3.7099637350317174	2.459329762495702	6.9852152135280345	0.2985294219848667	0.1834483072746773	0.19311953878734875	0.3249027319531074	0.055971167873396885	8.247900836669654E-4	8.247900836669657E-4	-42328.84600334093	0.0	-129.52100794712482
92000	-42471.86399488905	-139.88190112178904	-42331.98209376726	0.4892621214529689	2021.9134776045744	9.900734253587745	7.499261507050419	6.0269108626747805	2.8280588655144157	6.874750992817695	0.2985294219848667	0.1834483072746773	0.19311953878734875	0.3249027319531074	0.05701548406041727	6.840002391789734E-4	6.840002391789734E-4	-42331.98209376726	0.0	-134.1019520629503
93000	-42466.44496728465	-140.52690641174945	-42325.9180608729	0.48233863241319874	2021.9204010936141	9.94302762586475	7.753028341144641	5.897406268257978	2.7933410719255622	5.866951763825825	0.3005623472138426	0.17832048548828713	0.19621443534476304	0.3249027319531074	0.07082949855234974	7.213201462830322E-4	7.21320146283032E-4	-42325.9180608729	0.0	-135.08388066601657
94000	-42460.26116986391	-135.215513272278	-42325.04565659163	0.48326392880285635	2021.9194757972245	9.598549754405386	6.230968083457345	6.139345065809829	2.868217730864279	6.355239056598357	0.30004057733117906	0.18126537288082875	0.19562307980005356	0.3230709699879389	0.06870057285130707	8.080765090462017E-4	8.080765090462015E-4	-42325.04565659163	0.0	-129.62528281163713
95000	-42434.55280596802	-125.78476456405615	-42308.768041403964	0.48946232215662966	2021.9132774038708	9.238690114158537	7.72993225917067	7.01153452970547	2.3239664583917117	5.445394529353498	0.3000958600332954	0.18126537288082875	0.19556779709793723	0.3230709699879389	0.04711383906645932	7.323221474048057E-4	7.323221474048051E-4	-42308.768041403964	0.0	-119.56687091038656
96000	-42441.671512627545	-124.71320515717329	-42316.95830747037	0.4829280511829634	2021.9198116748446	9.233918513637574	7.720872865716282	6.46653904046854	2.526801096268111	5.077197046126157	0.29722126112257585	0.18432674023158563	0.1953810286578999	0.3230709699879389	0.016845483179647416	7.384329853766654E-4	7.384329853766653E-4	-42316.95830747037	0.0	-119.12568025833521
97000	-42430.47756010751	-116.71543917074068	-42313.76212093677	0.48431399552707644	2021.9184257305003	9.047157368192678	6.295473600908368	5.818321433815033	2.3032030277670525	5.555280298901716	0.30003179468971614	0.18176788774522296	0.19605999123155	0.32214032633351114	0.027783002259119182	7.573122580763638E-4	7.573122580763642E-4	-42313.76212093677	0.0	-111.92012523012615
98000	-42440.7019568568	-122.35553575590339	-42318.3464211009	0.47841646654308106	2021.9243232594843	9.192858350964075	6.695288129231903	6.629241568224581	2.4490335300114756	5.362368636255336	0.2951187298669855	0.18176788774522296	0.19745510395182664	0.3256582784359651	0.047389277900273065	6.920671138443355E-4	6.920671138443353E-4	-42318.3464211009	0.0	-116.62557579029773
99000	-42444.06686018222	-134.6422466733995	-42309.42461350882	0.48991371145043466	2021.912826014577	9.804877353530287	6.625602632265989	5.926054388055908	3.094614096509553	7.766540473174331	0.2951187298669855	0.18347972111674649	0.1943078748616744	0.32709367415459384	0.07605567197587071	7.478369885301169E-4	7.478369885301176E-4	-42309.42461350882	0.0	-128.7729620003378
100000	-42455.52797188117	-138.11368437697308	-42317.4142875042	0.5199659667712683	2021.8827737592562	9.829474539975195	10.640071496320829	8.168104076458077	2.767716864069609	5.112014168983299	0.2997360239326451	0.18525852194285622	0.1962258480171078	0.3187796061073911	0.06449026695423349	7.58744507301654E-4	7.587445073016544E-4	-42317.4142875042	0.0	-130.31466480010212
101000	-42448.05393998286	-131.7278897158418	-42316.326050267024	0.5140021608611942	2021.8887375651664	9.574861156276295	11.716905095757491	7.754834897902031	3.244793340697592	6.423994784440089	0.2997360239326451	0.1834597674078725	0.1962258480171078	0.32057836064237477	0.25962935342737176	8.440524615649526E-4	8.440524615649522E-4	-42316.326050267024	0.0	-123.36595237198516
102000	-42439.39573322009	-127.14339107494843	-42312.25234214514	0.4859938504800733	2021.9167458755473	9.260897289578585	7.201971854938103	6.142396791828003	2.6723947526682523	5.385197789758131	0.2947525245443017	0.1834597674078725	0.1981164141961134	0.3236712938517126	0.10197411718638598	7.631183348274468E-4	7.631183348274468E-4	-42312.25234214514	0.0	-121.64751627053177
103000	-42421.20407607046	-123.16554495073485	-42298.038531119724	0.4887640690036779	2021.9139756570237	9.056263280628167	8.2081563916976	7.535275442445818	2.6683182503615894	7.3850328561846075	0.30075852808543274	0.1834597674078725	0.19805749647995788	0.31772420802673706	0.07896790036656758	8.060975111394262E-4	8.060975111394267E-4	-42298.038531119724	0.0	-115.71690667273182
104000	-42413.42032096022	-114.0742575634685	-42299.346063396755	0.5687344891080689	2021.8340052369194	8.834437492875088	9.32985476567173	7.693129430653748	1.7355190160011293	5.262236279941341	0.30075852808543274	0.1800171689563684	0.19835452605631837	0.3208697769018806	0.011136848910553419	8.760029592066784E-4	8.76002959206679E-4	-42299.346063396755	0.0	-107.3711993210993
105000	-42421.16198966836	-114.8440612013204	-42306.31792846704	0.5492316157645398	2021.853508110263	8.734162966854859	11.64166848281838	8.103357028505833	2.2322021230735234	5.666327784881336	0.30075852808543274	0.17928421436706313	0.19835452605631837	0.3216027314911859	0.008543259712835252	9.353462178867183E-4	9.353462178867178E-4	-42306.31792846704	0.0	-107.21349621243627
106000	-42408.72318623388	-98.98518427275962	-42309.73800196112	0.5335135927062309	2021.8692261333213	8.168788241257166	8.157670367641694	7.397892618267674	2.2322021230735234	6.664374679415638	0.2987876698756114	0.17928421436706313	0.19835452605631837	0.32357358970100725	0.13101272108653525	9.379582041593427E-4	9.379582041593428E-4	-42309.73800196112	0.0	-91.92401739295582
107000	-42407.61809894694	-103.28883692469499	-42304.32926202225	0.5233971856177545	2021.8793425404097	8.18563067679339	6.941432545702218	7.175827100423513	3.015824492658644	6.664374679415638	0.3018364776673322	0.17928421436706313	0.19647200905396156	0.32240729891164327	0.0394445274539762	8.471963497775676E-4	8.471963497775668E-4	-42304.32926202225	0.0	-96.49265549619419
108000	-42396.88513497166	-100.19176950366914	-42296.69336546799	0.47091774147888915	2021.9318219845486	7.923105085062236	5.319675464514934	5.907013391955409	2.9394829873363393	6.502277273413055	0.2975106335845788	0.18338143278379346	0.19738161886440153	0.32172631476722635	0.14084330826567432	8.74073797825915E-4	8.740737978259144E-4	-42296.69336546799	0.0	-94.79714160129963
109000	-42417.13794198221	-106.72227473539918	-42310.41566724681	0.5425836067459398	2021.8601561192816	8.529302233116764	5.914410804084318	6.361775175795808	2.3223246509805606	5.728880672722056	0.2975106335845788	0.18338143278379346	0.19738161886440153	0.32172631476722635	0.7800932299251585	8.899888554288365E-4	8.899888554288366E-4	-42310.41566724681	0.0	-99.91215978183996
110000	-42406.05744955482	-105.64244775098878	-42300.415001803834	0.6028234553746782	2021.7999162706528	8.448642231201443	5.18760505401393	6.420869567260179	2.561887931010011	5.728880672722056	0.2975106335845788	0.1826720631467466	0.19527945711902037	0.32453784614965436	0.6320752230334084	8.133355663696258E-4	8.133355663696268E-4	-42300.415001803834	0.0	-99.09765530218114
111000	-42398.18275224402	-95.59709097728835	-42302.585661266734	0.47235071021263353	2021.9303890158149	7.918715522262353	5.328848402714543	6.096917824360578	2.048325864383867	5.003811954937614	0.2975106335845788	0.1826720631467466	0.19527945711902037	0.32453784614965436	0.0471882622525289	8.780375839980867E-4	8.780375839980861E-4	-42302.585661266734	0.0	-90.92239261473138
112000	-42390.370543456054	-94.90198321063458	-42295.46856024542	0.4732934037844894	2021.929446322243	8.024177881962443	5.421044874623399	6.661376969397381	2.048325864383867	5.003811954937614	0.2992586400049513	0.18295289309655483	0.19353145069864788	0.32425701619984615	0.06207004381318642	9.519926367329195E-4	9.519926367329195E-4	-42295.46856024542	0.0	-89.62219377905193
113000	-42401.04732236791	-103.56806381228404	-42297.47925855562	0.45438689098990953	2021.9483528350374	8.183258453760477	7.579050116856156	6.796266925409179	1.7192444274818475	4.49044458242589	0.2992586400049513	0.17976447202492546	0.19671987177027722	0.32425701619984615	0.30592283405327025	9.457092236005967E-4	9.457092236005966E-4	-42297.47925855562	0.0	-97.61063481415964
114000	-42400.241793878624	-102.39576263314835	-42297.84603124548	0.46183298661056155	2021.940906739417	8.152270588912485	10.281548944287756	8.853087627212819	2.159297002652777	7.229600322997008	0.2992586400049513	0.18248111943178186	0.19671987177027722	0.32154036879298975	1.0045058491987873	9.282330143907122E-4	9.282330143907119E-4	-42297.84603124548	0.0	-91.7987865900903
115000	-42404.22605886694	-105.20015137477448	-42299.02590749216	0.47699640530444387	2021.925743320723	8.155596774098049	12.394872130174491	9.518701101334305	3.325765503264472	6.703477891921436	0.30042253253294693	0.1822269005376526	0.1954944713684056	0.321856095560995	1.4756583720520537	7.884326197026771E-4	7.884326197026769E-4	-42299.02590749216	0.0	-92.48157620421475
116000	-42395.72927415857	-103.30667269071111	-42292.42260146786	0.47362694639211805	2021.9291127796353	7.98431446445665	10.469413461090786	9.239900699880428	2.8519769414933407	6.703477891921436	0.30123820970435716	0.18341493806427098	0.19724880225363048	0.31809804997774144	1.4756583720520537	9.508063157822262E-4	9.508063157822261E-4	-42292.42260146786	0.0	-91.22286144101808
117000	-42389.523386713714	-93.61357336461933	-42295.90981334909	0.46591517261113896	2021.9368245534163	7.8498150100331525	8.04552812500141	7.980678622525528	2.015060733939427	6.9701270893304175	0.29728832852541776	0.18341493806427098	0.19724880225363048	0.32204793115668084	1.4756583720520537	8.857470102382836E-4	8.857470102382836E-4	-42295.90981334909	0.0	-83.30440672651112
118000	-42399.832142686624	-99.62915552930505	-42300.20298715732	0.43510799967869856	2021.9676317263488	7.9121594431215465	7.9511641631496826	7.6721570801882635	3.176206667717729	6.9701270893304175	0.29728832852541776	0.18596603849874518	0.19500214574374142	0.32174348723209567	0.6603836602319588	9.779641032118156E-4	9.779641032118152E-4	-42300.20298715732	0.0	-90.84302283355072
